t|uc_0|m|x_0|x_1|x_2|h_0|yc_0|yc_1|yc_2|yd|ud
2897.0|0.0|off|21.68025006611245|21.395500015641268|19.470725099132828|0|21.68025006611245|21.395500015641268|19.470725099132828|no|no
2897.5|0.0|off|21.671707564598314|21.388367490885486|19.470102235038176|0|21.671707564598314|21.388367490885486|19.470102235038176|no|no
2898.0|0.0|off|21.66320736238693|21.38125734812159|19.469460433682432|0|21.66320736238693|21.38125734812159|19.469460433682432|no|no
2898.5|0.0|off|21.65474886195897|21.374169454439023|19.46879983701375|0|21.65474886195897|21.374169454439023|19.46879983701375|no|no
2899.0|0.0|off|21.646331479733373|21.367103677804973|19.468120586020863|0|21.646331479733373|21.367103677804973|19.468120586020863|no|no
2899.5|0.0|off|21.63795464567552|21.360059887058497|19.467422820739497|0|21.63795464567552|21.360059887058497|19.467422820739497|no|no
2900.0|0.0|off|21.62961780291701|21.353037951904717|19.466706680258753|0|21.62961780291701|21.353037951904717|19.466706680258753|no|no
2900.5|0.0|off|21.62132040738664|21.34603774290902|19.465972302727444|0|21.62132040738664|21.34603774290902|19.465972302727444|no|no
2901.0|0.0|off|21.61306192745231|21.33905913149131|19.465219825360396|0|21.61306192745231|21.33905913149131|19.465219825360396|no|no
2901.5|0.0|off|21.60484184357348|21.33210198992032|19.4644493844447|0|21.60484184357348|21.33210198992032|19.4644493844447|no|no
2902.0|0.0|off|21.596659647963886|21.325166191307925|19.463661115345904|0|21.596659647963886|21.325166191307925|19.463661115345904|no|no
2902.5|0.0|off|21.588514844264207|21.318251609603514|19.462855152514212|0|21.588514844264207|21.318251609603514|19.462855152514212|no|no
2903.0|0.0|off|21.580406947224386|21.311358119588405|19.462031629490593|0|21.580406947224386|21.311358119588405|19.462031629490593|no|no
2903.5|0.0|off|21.572335482395307|21.304485596870276|19.46119067891287|0|21.572335482395307|21.304485596870276|19.46119067891287|no|no
2904.0|0.0|off|21.564299985829557|21.297633917877654|19.460332432521778|0|21.564299985829557|21.297633917877654|19.460332432521778|no|no
2904.5|0.0|off|21.556300003790998|21.290802959854435|19.45945702116695|0|21.556300003790998|21.290802959854435|19.45945702116695|no|no
2905.0|0.0|off|21.5483350924729|21.283992600854432|19.458564574812904|0|21.5483350924729|21.283992600854432|19.458564574812904|no|no
2905.5|0.0|off|21.540404817724347|21.277202719735968|19.457655222544957|0|21.540404817724347|21.277202719735968|19.457655222544957|no|no
2906.0|0.0|off|21.532508754784697|21.2704331961565|19.456729092575113|0|21.532508754784697|21.2704331961565|19.456729092575113|no|no
2906.5|0.0|off|21.52464648802585|21.26368391056729|19.45578631224791|0|21.52464648802585|21.26368391056729|19.45578631224791|no|no
2907.0|0.0|off|21.516817610702095|21.256954744208105|19.45482700804623|0|21.516817610702095|21.256954744208105|19.45482700804623|no|no
2907.5|0.0|off|21.509021724707274|21.250245579101936|19.453851305597073|0|21.509021724707274|21.250245579101936|19.453851305597073|no|no
2908.0|0.0|off|21.501258440339114|21.243556298049782|19.45285932967727|0|21.501258440339114|21.243556298049782|19.45285932967727|no|no
2908.5|0.0|off|21.493527376070436|21.236886784625444|19.451851204219196|0|21.493527376070436|21.236886784625444|19.451851204219196|no|no
2909.0|0.0|off|21.485828158327084|21.230236923170374|19.450827052316406|0|21.485828158327084|21.230236923170374|19.450827052316406|no|no
2909.5|0.0|off|21.478160421272385|21.223606598788542|19.449786996229268|0|21.478160421272385|21.223606598788542|19.449786996229268|no|no
2910.0|0.0|off|21.47052380659787|21.21699569734135|19.448731157390526|0|21.47052380659787|21.21699569734135|19.448731157390526|no|no
2910.5|0.0|off|21.462917963320177|21.21040410544256|19.447659656410856|0|21.462917963320177|21.21040410544256|19.447659656410856|no|no
2911.0|0.0|off|21.455342547583847|21.203831710453287|19.44657261308436|0|21.455342547583847|21.203831710453287|19.44657261308436|no|no
2911.5|0.0|off|21.44779722246993|21.197278400477|19.445470146394037|0|21.44779722246993|21.197278400477|19.445470146394037|no|no
2912.0|0.0|off|21.440281657810143|21.19074406435456|19.444352374517212|0|21.440281657810143|21.19074406435456|19.444352374517212|no|no
2912.5|0.0|off|21.432795530006477|21.18422859165931|19.44321941483093|0|21.432795530006477|21.18422859165931|19.44321941483093|no|no
2913.0|0.0|off|21.425338521856062|21.17773187269216|19.442071383917327|0|21.425338521856062|21.17773187269216|19.442071383917327|no|no
2913.5|0.0|off|21.417910322381147|21.17125379847676|19.44090839756893|0|21.417910322381147|21.17125379847676|19.44090839756893|no|no
2914.0|0.0|off|21.410510626664014|21.164794260754643|19.439730570793962|0|21.410510626664014|21.164794260754643|19.439730570793962|no|no
2914.5|0.0|off|21.403139135686732|21.15835315198046|19.43853801782159|0|21.403139135686732|21.15835315198046|19.43853801782159|no|no
2915.0|0.0|off|21.395795556175543|21.15193036531719|19.437330852107134|0|21.395795556175543|21.15193036531719|19.437330852107134|no|no
2915.5|0.0|off|21.38847960044979|21.145525794631435|19.436109186337262|0|21.38847960044979|21.145525794631435|19.436109186337262|no|no
2916.0|0.0|off|21.38119098627524|21.1391393344887|19.434873132435126|0|21.38119098627524|21.1391393344887|19.434873132435126|no|no
2916.5|0.0|off|21.373929436721642|21.132770880148744|19.433622801565473|0|21.373929436721642|21.132770880148744|19.433622801565473|no|no
2917.0|0.0|off|21.366694680024455|21.126420327560936|19.432358304139736|0|21.366694680024455|21.126420327560936|19.432358304139736|no|no
2917.5|0.0|off|21.35948644945055|21.120087573359648|19.431079749821066|0|21.35948644945055|21.120087573359648|19.431079749821066|no|no
2918.0|0.0|off|21.352304483167824|21.113772514859686|19.42978724752935|0|21.352304483167824|21.113772514859686|19.42978724752935|no|no
2918.5|0.0|off|21.34514852411858|21.10747505005175|19.42848090544619|0|21.34514852411858|21.10747505005175|19.42848090544619|no|no
2919.0|0.0|off|21.338018319896577|21.101195077597914|19.427160831019833|0|21.338018319896577|21.101195077597914|19.427160831019833|no|no
2919.5|0.0|off|21.330913622627616|21.09493249682714|19.4258271309701|0|21.330913622627616|21.09493249682714|19.4258271309701|no|no
2920.0|0.0|off|21.323834188853603|21.08868720773084|19.424479911293247|0|21.323834188853603|21.08868720773084|19.424479911293247|no|no
2920.5|0.0|off|21.31677977941992|21.082459110958435|19.42311927726683|0|21.31677977941992|21.082459110958435|19.42311927726683|no|no
2921.0|0.0|off|21.309750159366075|21.076248107812976|19.421745333454503|0|21.309750159366075|21.076248107812976|19.421745333454503|no|no
2921.5|0.0|off|21.302745097819482|21.070054100246775|19.420358183710796|0|21.302745097819482|21.070054100246775|19.420358183710796|no|no
2922.0|0.0|off|21.2957643678923|21.063876990857068|19.41895793118588|0|21.2957643678923|21.063876990857068|19.41895793118588|no|no
2922.5|0.0|off|21.28880774658124|21.05771668288171|19.417544678330266|0|21.28880774658124|21.05771668288171|19.417544678330266|no|no
2923.0|0.0|off|21.281875014670256|21.051573080194903|19.416118526899506|0|21.281875014670256|21.051573080194903|19.416118526899506|no|no
2923.5|0.0|off|21.274965956635995|21.04544608730294|19.41467957795884|0|21.274965956635995|21.04544608730294|19.41467957795884|no|no
2924.0|0.0|off|21.268080360556002|21.039335609339986|19.41322793188781|0|21.268080360556002|21.039335609339986|19.41322793188781|no|no
2924.5|0.0|off|21.261218018019523|21.033241552063892|19.411763688384873|0|21.261218018019523|21.033241552063892|19.411763688384873|no|no
2925.0|0.0|off|21.254378724040855|21.027163821852028|19.410286946471945|0|21.254378724040855|21.027163821852028|19.410286946471945|no|no
2925.5|0.0|off|21.24756227697519|21.021102325697147|19.40879780449894|0|21.24756227697519|21.021102325697147|19.40879780449894|no|no
2926.0|0.0|off|21.24076847843685|21.015056971203272|19.40729636014826|0|21.24076847843685|21.015056971203272|19.40729636014826|no|no
2926.5|0.0|off|21.23399713321984|21.009027666581627|19.405782710439283|0|21.23399713321984|21.009027666581627|19.405782710439283|no|no
2927.0|0.0|off|21.227248049220695|21.003014320646567|19.404256951732794|0|21.227248049220695|21.003014320646567|19.404256951732794|no|no
2927.5|0.0|off|21.220521037363472|20.99701684281157|19.40271917973539|0|21.220521037363472|20.99701684281157|19.40271917973539|no|no
2928.0|0.0|off|21.213815911526915|20.991035143085217|19.401169489503868|0|21.213815911526915|20.991035143085217|19.401169489503868|no|no
2928.5|0.0|off|21.207132488473665|20.98506913206724|19.399607975449584|0|21.207132488473665|20.98506913206724|19.399607975449584|no|no
2929.0|0.0|off|21.20047058778147|20.97911872094456|19.398034731342758|0|21.20047058778147|20.97911872094456|19.398034731342758|no|no
2929.5|0.0|off|21.193830031776365|20.973183821487375|19.396449850316788|0|21.193830031776365|20.973183821487375|19.396449850316788|no|no
2930.0|0.0|off|21.187210645467694|20.96726434604527|19.394853424872498|0|21.187210645467694|20.96726434604527|19.394853424872498|no|no
2930.5|0.0|off|21.18061225648502|20.961360207543333|19.393245546882387|0|21.18061225648502|20.961360207543333|19.393245546882387|no|no
2931.0|0.0|off|21.17403469501677|20.95547131947833|19.39162630759483|0|21.17403469501677|20.95547131947833|19.39162630759483|no|no
2931.5|0.0|off|21.167477793750614|20.949597595914888|19.389995797638264|0|21.167477793750614|20.949597595914888|19.389995797638264|no|no
2932.0|0.0|off|21.16094138781554|20.94373895148169|19.388354107025336|0|21.16094138781554|20.94373895148169|19.388354107025336|no|no
2932.5|0.0|off|21.154425314725525|20.93789530136773|19.38670132515703|0|21.154425314725525|20.93789530136773|19.38670132515703|no|no
2933.0|0.0|off|21.147929414324793|20.93206656131855|19.385037540826765|0|21.147929414324793|20.93206656131855|19.385037540826765|no|no
2933.5|0.0|off|21.141453528734605|20.92625264763255|19.383362842224454|0|21.141453528734605|20.92625264763255|19.383362842224454|no|no
2934.0|0.0|off|21.134997502301545|20.92045347715727|19.381677316940564|0|21.134997502301545|20.92045347715727|19.381677316940564|no|no
2934.5|0.0|off|21.128561181547216|20.914668967285756|19.37998105197012|0|21.128561181547216|20.914668967285756|19.37998105197012|no|no
2935.0|0.0|off|21.122144415119372|20.908899035952896|19.378274133716694|0|21.122144415119372|20.908899035952896|19.378274133716694|no|no
2935.5|0.0|off|21.11574705374438|20.903143601631808|19.37655664799637|0|21.11574705374438|20.903143601631808|19.37655664799637|no|no
2936.0|0.0|off|21.109368950181|20.897402583330248|19.37482868004168|0|21.109368950181|20.897402583330248|19.37482868004168|no|no
2936.5|0.0|off|21.103009959175477|20.89167590058705|19.373090314505507|0|21.103009959175477|20.89167590058705|19.373090314505507|no|no
2937.0|0.0|off|21.096669937417825|20.88596347346857|19.371341635464972|0|21.096669937417825|20.88596347346857|19.371341635464972|no|no
2937.5|0.0|off|21.090348743499348|20.880265222565175|19.369582726425293|0|21.090348743499348|20.880265222565175|19.369582726425293|no|no
2938.0|0.0|off|21.084046237871323|20.87458106898773|19.36781367032361|0|21.084046237871323|20.87458106898773|19.36781367032361|no|no
2938.5|0.0|off|21.077762282804816|20.86891093436414|19.366034549532795|0|21.077762282804816|20.86891093436414|19.366034549532795|no|no
2939.0|0.0|off|21.071496742351595|20.863254740835902|19.364245445865233|0|21.071496742351595|20.863254740835902|19.364245445865233|no|no
2939.5|0.0|off|21.065249482306125|20.857612411054657|19.362446440576573|0|21.065249482306125|20.857612411054657|19.362446440576573|no|no
2940.0|0.0|off|21.059020370168582|20.8519838681788|19.36063761436946|0|21.059020370168582|20.8519838681788|19.36063761436946|no|no
2940.5|0.0|off|21.05280927510889|20.8463690358701|19.358819047397237|0|21.05280927510889|20.8463690358701|19.358819047397237|no|no
2941.0|0.0|off|21.046616067931726|20.840767838290333|19.35699081926763|0|21.046616067931726|20.840767838290333|19.35699081926763|no|no
2941.5|0.0|off|21.040440621042485|20.83518020009795|19.355153009046393|0|21.040440621042485|20.83518020009795|19.355153009046393|no|no
2942.0|0.0|off|21.03428280841415|20.829606046444756|19.353305695260953|0|21.03428280841415|20.829606046444756|19.353305695260953|no|no
2942.5|0.0|off|21.02814250555507|20.824045302972625|19.351448955904008|0|21.02814250555507|20.824045302972625|19.351448955904008|no|no
2943.0|0.0|off|21.022019589477598|20.81849789581023|19.349582868437103|0|21.022019589477598|20.81849789581023|19.349582868437103|no|no
2943.5|0.0|off|21.015913938667577|20.812963751569786|19.34770750979421|0|21.015913938667577|20.812963751569786|19.34770750979421|no|no
2944.0|0.0|off|21.009825433054644|20.807442797343832|19.34582295638523|0|21.009825433054644|20.807442797343832|19.34582295638523|no|no
2944.5|0.0|off|21.00375395398332|20.801934960702017|19.34392928409954|0|21.00375395398332|20.801934960702017|19.34392928409954|no|no
2945.0|0.0|off|20.99769938418488|20.79644016968793|19.342026568309453|0|20.99769938418488|20.79644016968793|19.342026568309453|no|no
2945.5|0.0|off|20.991661607749972|20.79095835281592|19.340114883873696|0|20.991661607749972|20.79095835281592|19.340114883873696|no|no
2946.0|0.0|off|20.985640510101952|20.785489439067966|19.338194305140842|0|20.985640510101952|20.785489439067966|19.338194305140842|no|no
2946.5|0.0|off|20.979635977970933|20.780033357890556|19.33626490595274|0|20.979635977970933|20.780033357890556|19.33626490595274|no|no
2947.0|0.0|off|20.973647899368522|20.774590039191587|19.334326759647897|0|20.973647899368522|20.774590039191587|19.334326759647897|no|no
2947.5|0.0|off|20.967676163563215|20.769159413337277|19.332379939064865|0|20.967676163563215|20.769159413337277|19.332379939064865|no|no
2948.0|0.0|off|20.961720661056436|20.763741411149127|19.33042451654557|0|20.961720661056436|20.763741411149127|19.33042451654557|no|no
2948.5|0.0|off|20.955781283559215|20.758335963900855|19.328460563938663|0|20.955781283559215|20.758335963900855|19.328460563938663|no|no
2949.0|0.0|off|20.949857923969464|20.75294300331541|19.326488152602806|0|20.949857923969464|20.75294300331541|19.326488152602806|no|no
2949.5|0.0|off|20.943950476349844|20.747562461561945|19.32450735340997|0|20.943950476349844|20.747562461561945|19.32450735340997|no|no
2950.0|0.0|off|20.938058835906208|20.742194271252863|19.322518236748685|0|20.938058835906208|20.742194271252863|19.322518236748685|no|no
2950.5|0.0|off|20.93218289896661|20.73683836544085|19.320520872527286|0|20.93218289896661|20.73683836544085|19.320520872527286|no|no
2951.0|0.0|off|20.926322562960834|20.73149467761593|19.318515330177124|0|20.926322562960834|20.73149467761593|19.318515330177124|no|no
2951.5|0.0|off|20.920477726400488|20.726163141702568|19.316501678655772|0|20.920477726400488|20.726163141702568|19.316501678655772|no|no
2952.0|0.0|off|20.91464828885955|20.720843692056746|19.31447998645019|0|20.91464828885955|20.720843692056746|19.31447998645019|no|no
2952.5|0.0|off|20.908834150955464|20.715536263463104|19.312450321579885|0|20.908834150955464|20.715536263463104|19.312450321579885|no|no
2953.0|0.0|off|20.903035214330693|20.71024079113207|19.310412751600033|0|20.903035214330693|20.71024079113207|19.310412751600033|no|no
2953.5|0.0|off|20.897251381634735|20.70495721069702|19.30836734360461|0|20.897251381634735|20.70495721069702|19.30836734360461|no|no
2954.0|0.0|off|20.891482556506602|20.699685458211466|19.306314164229462|0|20.891482556506602|20.699685458211466|19.306314164229462|no|no
2954.5|0.0|off|20.885728643557748|20.694425470146236|19.30425327965539|0|20.885728643557748|20.694425470146236|19.30425327965539|no|no
2955.0|0.0|off|20.879989548355404|20.689177183386704|19.30218475561119|0|20.879989548355404|20.689177183386704|19.30218475561119|no|no
2955.5|0.0|off|20.874265177406343|20.683940535230022|19.300108657376686|0|20.874265177406343|20.683940535230022|19.300108657376686|no|no
2956.0|0.0|off|20.868555438141055|20.67871546338237|19.29802504978574|0|20.868555438141055|20.67871546338237|19.29802504978574|no|no
2956.5|0.0|off|20.862860238898293|20.67350190595623|19.295933997229234|0|20.862860238898293|20.67350190595623|19.295933997229234|no|no
2957.0|0.0|off|20.85717948891003|20.668299801467665|19.293835563658046|0|20.85717948891003|20.668299801467665|19.293835563658046|no|no
2957.5|0.0|off|20.85151309828676|20.66310908883365|19.291729812586|0|20.85151309828676|20.66310908883365|19.291729812586|no|no
2958.0|0.0|off|20.845860978003167|20.657929707369373|19.289616807092784|0|20.845860978003167|20.657929707369373|19.289616807092784|no|no
2958.5|0.0|off|20.84022303988415|20.652761596785595|19.287496609826874|0|20.84022303988415|20.652761596785595|19.287496609826874|no|no
2959.0|0.0|off|20.834599196591196|20.647604697186004|19.285369283008414|0|20.834599196591196|20.647604697186004|19.285369283008414|no|no
2959.5|0.0|off|20.82898936160904|20.642458949064597|19.28323488843209|0|20.82898936160904|20.642458949064597|19.28323488843209|no|no
2960.0|0.0|off|20.823393449232707|20.637324293303074|19.281093487469978|0|20.823393449232707|20.637324293303074|19.281093487469978|no|no
2960.5|0.0|off|20.817811374554818|20.632200671168253|19.27894514107438|0|20.817811374554818|20.632200671168253|19.27894514107438|no|no
2961.0|0.0|off|20.812243053453223|20.627088024309504|19.276789909780643|0|20.812243053453223|20.627088024309504|19.276789909780643|no|no
2961.5|0.0|off|20.80668840257891|20.621986294756194|19.274627853709937|0|20.80668840257891|20.621986294756194|19.274627853709937|no|no
2962.0|0.0|off|20.80114733934423|20.616895424915153|19.27245903257205|0|20.80114733934423|20.616895424915153|19.27245903257205|no|no
2962.5|0.0|off|20.795619781911356|20.611815357568158|19.270283505668136|0|20.795619781911356|20.611815357568158|19.270283505668136|no|no
2963.0|0.0|off|20.790105649181058|20.60674603586943|19.26810133189345|0|20.790105649181058|20.60674603586943|19.26810133189345|no|no
2963.5|0.0|off|20.78460486078171|20.601687403343156|19.26591256974008|0|20.78460486078171|20.601687403343156|19.26591256974008|no|no
2964.0|0.0|off|20.77911733705855|20.59663940388101|19.263717277299637|0|20.77911733705855|20.59663940388101|19.263717277299637|no|no
2964.5|0.0|off|20.773642999063224|20.591601981739714|19.261515512265948|0|20.773642999063224|20.591601981739714|19.261515512265948|no|no
2965.0|0.0|off|20.768181768543517|20.586575081538598|19.259307331937716|0|20.768181768543517|20.586575081538598|19.259307331937716|no|no
2965.5|0.0|off|20.76273356793337|20.58155864825718|19.25709279322118|0|20.76273356793337|20.58155864825718|19.25709279322118|no|no
2966.0|0.0|off|20.757298320343086|20.57655262723277|19.254871952632726|0|20.757298320343086|20.57655262723277|19.254871952632726|no|no
2966.5|0.0|off|20.751875949549778|20.571556964158074|19.252644866301527|0|20.751875949549778|20.571556964158074|19.252644866301527|no|no
2967.0|0.0|off|20.746466379988025|20.566571605078842|19.25041158997211|0|20.746466379988025|20.566571605078842|19.25041158997211|no|no
2967.5|0.0|off|20.74106953674075|20.56159649639149|19.248172179006957|0|20.74106953674075|20.56159649639149|19.248172179006957|no|no
2968.0|0.0|off|20.73568534553027|20.55663158484078|19.245926688389055|0|20.73568534553027|20.55663158484078|19.245926688389055|no|no
2968.5|0.0|off|20.730313732709586|20.55167681751749|19.24367517272444|0|20.730313732709586|20.55167681751749|19.24367517272444|no|no
2969.0|0.0|off|20.724954625253822|20.546732141856104|19.24141768624473|0|20.724954625253822|20.546732141856104|19.24141768624473|no|no
2969.5|0.0|off|20.71960795075189|20.541797505632527|19.239154282809633|0|20.71960795075189|20.541797505632527|19.239154282809633|no|no
2970.0|0.0|off|20.714273637398307|20.536872856961804|19.236885015909433|0|20.714273637398307|20.536872856961804|19.236885015909433|no|no
2970.5|0.0|off|20.70895161398521|20.53195814429586|19.234609938667475|0|20.70895161398521|20.53195814429586|19.234609938667475|no|no
2971.0|0.0|off|20.70364180989453|20.527053316421256|19.232329103842627|0|20.70364180989453|20.527053316421256|19.232329103842627|no|no
2971.5|0.0|off|20.698344155090332|20.522158322456953|19.230042563831713|0|20.698344155090332|20.522158322456953|19.230042563831713|no|no
2972.0|0.0|off|20.69305858011133|20.517273111852095|19.22775037067195|0|20.69305858011133|20.517273111852095|19.22775037067195|no|no
2972.5|0.0|off|20.687785016063554|20.512397634383813|19.225452576043352|0|20.687785016063554|20.512397634383813|19.225452576043352|no|no
2973.0|0.0|off|20.682523394613163|20.50753184015504|19.223149231271133|0|20.682523394613163|20.50753184015504|19.223149231271133|no|no
2973.5|0.0|off|20.67727364797942|20.502675679592326|19.220840387328078|0|20.67727364797942|20.502675679592326|19.220840387328078|no|no
2974.0|0.0|off|20.672035708927805|20.497829103443696|19.21852609483691|0|20.672035708927805|20.497829103443696|19.21852609483691|no|no
2974.5|0.0|off|20.666809510763283|20.492992062776498|19.216206404072636|0|20.666809510763283|20.492992062776498|19.216206404072636|no|no
2975.0|0.0|off|20.661594987323678|20.488164508975277|19.21388136496488|0|20.661594987323678|20.488164508975277|19.21388136496488|no|no
2975.5|0.0|off|20.656392072973226|20.483346393739655|19.211551027100196|0|20.656392072973226|20.483346393739655|19.211551027100196|no|no
2976.0|0.0|off|20.65120070259622|20.47853766908224|19.209215439724368|0|20.65120070259622|20.47853766908224|19.209215439724368|no|no
2976.5|0.0|off|20.6460208115908|20.473738287326533|19.2068746517447|0|20.6460208115908|20.473738287326533|19.2068746517447|no|no
2977.0|0.0|off|20.640852335862874|20.46894820110486|19.20452871173229|0|20.640852335862874|20.46894820110486|19.20452871173229|no|no
2977.5|0.0|off|20.635695211820135|20.4641673633563|19.202177667924264|0|20.635695211820135|20.4641673633563|19.202177667924264|no|no
2978.0|0.0|off|20.63054937636622|20.45939572732466|19.19982156822603|0|20.63054937636622|20.45939572732466|19.19982156822603|no|no
2978.5|0.0|off|20.625414766894973|20.454633246556437|19.197460460213513|0|20.625414766894973|20.454633246556437|19.197460460213513|no|no
2979.0|0.0|off|20.620291321284817|20.449879874898784|19.19509439113534|0|20.620291321284817|20.449879874898784|19.19509439113534|no|no
2979.5|0.0|off|20.615178977893237|20.445135566497534|19.19272340791505|0|20.615178977893237|20.445135566497534|19.19272340791505|no|no
2980.0|0.0|off|20.610077675551366|20.440400275795188|19.190347557153277|0|20.610077675551366|20.440400275795188|19.190347557153277|no|no
2980.5|0.0|off|20.60498735355868|20.435673957528945|19.187966885129907|0|20.60498735355868|20.435673957528945|19.187966885129907|no|no
2981.0|0.0|off|20.59990795167779|20.430956566728735|19.18558143780623|0|20.59990795167779|20.430956566728735|19.18558143780623|no|no
2981.5|0.0|off|20.594839410129318|20.426248058715277|19.183191260827083|0|20.594839410129318|20.426248058715277|19.183191260827083|no|no
2982.0|0.0|off|20.589781669586895|20.421548389098128|19.18079639952296|0|20.589781669586895|20.421548389098128|19.18079639952296|no|no
2982.5|0.0|off|20.58473467117223|20.416857513773763|19.17839689891214|0|20.58473467117223|20.416857513773763|19.17839689891214|no|no
2983.0|0.0|off|20.579698356450276|20.412175388923668|19.17599280370276|0|20.579698356450276|20.412175388923668|19.17599280370276|no|no
2983.5|0.0|off|20.574672667424476|20.407501971012437|19.173584158294904|0|20.574672667424476|20.407501971012437|19.173584158294904|no|no
2984.0|0.0|off|20.569657546532117|20.40283721678588|19.171171006782675|0|20.569657546532117|20.40283721678588|19.171171006782675|no|no
2984.5|0.0|off|20.564652936639728|20.398181083269154|19.16875339295624|0|20.564652936639728|20.398181083269154|19.16875339295624|no|no
2985.0|0.0|off|20.55965878103861|20.39353352776491|19.16633136030387|0|20.55965878103861|20.39353352776491|19.16633136030387|no|no
2985.5|0.0|off|20.5546750234404|20.38889450785142|19.163904952013965|0|20.5546750234404|20.38889450785142|19.163904952013965|no|no
2986.0|0.0|off|20.54970160797273|20.384263981380766|19.161474210977065|0|20.54970160797273|20.384263981380766|19.161474210977065|no|no
2986.5|0.0|off|20.54473847917497|20.379641906477|19.159039179787847|0|20.54473847917497|20.379641906477|19.159039179787847|no|no
2987.0|0.0|off|20.539785581994032|20.37502824153434|19.156599900747114|0|20.539785581994032|20.37502824153434|19.156599900747114|no|no
2987.5|0.0|off|20.53484286178024|20.370422945215367|19.154156415863767|0|20.53484286178024|20.370422945215367|19.154156415863767|no|no
2988.0|0.0|off|20.529910264283295|20.365825976449226|19.15170876685675|0|20.529910264283295|20.365825976449226|19.15170876685675|no|no
2988.5|0.0|off|20.524987735648274|20.36123729442987|19.149256995157014|0|20.524987735648274|20.36123729442987|19.149256995157014|no|no
2989.0|0.0|off|20.520075222411723|20.35665685861428|19.14680114190943|0|20.520075222411723|20.35665685861428|19.14680114190943|no|no
2989.5|0.0|off|20.5151726714978|20.352084628720718|19.144341247974733|0|20.5151726714978|20.352084628720718|19.144341247974733|no|no
2990.0|0.0|off|20.51028003021449|20.34752056472699|19.141877353931395|0|20.51028003021449|20.34752056472699|19.141877353931395|no|no
2990.5|0.0|off|20.505397246249863|20.342964626868714|19.139409500077548|0|20.505397246249863|20.342964626868714|19.139409500077548|no|no
2991.0|0.0|off|20.50052426766843|20.338416775637594|19.136937726432848|0|20.50052426766843|20.338416775637594|19.136937726432848|no|no
2991.5|0.0|off|20.495661042907503|20.333876971779723|19.13446207274035|0|20.495661042907503|20.333876971779723|19.13446207274035|no|no
2992.0|0.0|off|20.49080752077367|20.329345176293895|19.131982578468367|0|20.49080752077367|20.329345176293895|19.131982578468367|no|no
2992.5|0.0|off|20.485963650439277|20.3248213504299|19.129499282812297|0|20.485963650439277|20.3248213504299|19.129499282812297|no|no
2993.0|0.0|off|20.481129381438997|20.320305455686874|19.12701222469648|0|20.481129381438997|20.320305455686874|19.12701222469648|no|no
2993.5|0.0|off|20.476304663666433|20.31579745381163|19.12452144277599|0|20.476304663666433|20.31579745381163|19.12452144277599|no|no
2994.0|0.0|off|20.47148944737079|20.311297306796998|19.12202697543846|0|20.47148944737079|20.311297306796998|19.12202697543846|no|no
2994.5|0.0|off|20.466683683153576|20.306804976880205|19.119528860805868|0|20.466683683153576|20.306804976880205|19.119528860805868|no|no
2995.0|0.0|off|20.461887321965374|20.30232042654123|19.117027136736326|0|20.461887321965374|20.30232042654123|19.117027136736326|no|no
2995.5|0.0|off|20.45710031510265|20.297843618501197|19.11452184082584|0|20.45710031510265|20.297843618501197|19.11452184082584|no|no
2996.0|0.0|off|20.452322614204608|20.29337451572077|19.11201301041008|0|20.452322614204608|20.29337451572077|19.11201301041008|no|no
2996.5|0.0|off|20.447554171250093|20.28891308139855|19.109500682566125|0|20.447554171250093|20.28891308139855|19.109500682566125|no|no
2997.0|0.0|off|20.44279493855455|20.284459278969493|19.106984894114184|0|20.44279493855455|20.284459278969493|19.106984894114184|no|no
2997.5|0.0|off|20.438044868766998|20.28001307210334|19.10446568161934|0|20.438044868766998|20.28001307210334|19.10446568161934|no|no
2998.0|0.0|off|20.43330391486709|20.27557442470305|19.101943081393255|0|20.43330391486709|20.27557442470305|19.101943081393255|no|no
2998.5|0.0|off|20.42857203016217|20.271143300903237|19.099417129495862|0|20.42857203016217|20.271143300903237|19.099417129495862|no|no
2999.0|0.0|off|20.423849168284402|20.266719665068653|19.096887861737063|0|20.423849168284402|20.266719665068653|19.096887861737063|no|no
2999.5|0.0|off|20.41913528318793|20.26230348179263|19.094355313678406|0|20.41913528318793|20.26230348179263|19.094355313678406|no|no
3000.0|0.0|off|20.41443032914607|20.25789471589557|19.091819520634754|0|20.41443032914607|20.25789471589557|19.091819520634754|no|no
3000.5|0.0|off|20.409734260748557|20.25349333242343|19.089280517675935|0|20.409734260748557|20.25349333242343|19.089280517675935|no|no
3001.0|0.0|off|20.405047032898803|20.24909929664622|19.086738339628386|0|20.405047032898803|20.24909929664622|19.086738339628386|no|no
3001.5|0.0|off|20.400368600811227|20.24471257405651|19.084193021076793|0|20.400368600811227|20.24471257405651|19.084193021076793|no|no
3002.0|0.0|off|20.395698920008584|20.240333130367947|19.08164459636571|0|20.395698920008584|20.240333130367947|19.08164459636571|no|no
3002.5|0.0|off|20.391037946319365|20.235960931513794|19.07909309960117|0|20.391037946319365|20.235960931513794|19.07909309960117|no|no
3003.0|0.0|off|20.386385635875197|20.231595943645452|19.07653856465229|0|20.386385635875197|20.231595943645452|19.07653856465229|no|no
3003.5|0.0|off|20.381741945108303|20.227238133131014|19.073981025152847|0|20.381741945108303|20.227238133131014|19.073981025152847|no|no
